"id","ident","type","name","latitude_deg","longitude_deg","elevation_ft","continent","iso_country","iso_region","municipality","scheduled_service","gps_code","iata_code","local_code","home_link","wikipedia_link","keywords"
7298,"0LS6","small_airport","Dufour Airport",30.7877006530762,-92.0503997802734,42,"NA","US","US-LA","Morrow","no","0LS6",,"0LS6",,,
7299,"0LS7","small_airport","Morgan Field",30.6128005981445,-91.4841995239258,36,"NA","US","US-LA","New Roads","no","0LS7",,"0LS7",,,
7300,"0LS8","small_airport","Lonesome Dove Airfield",30.2858009338379,-92.9412994384766,34,"NA","US","US-LA","Woodlawn","no","0LS8",,"0LS8",,,
7301,"0LS9","small_airport","Huenefeld Airport",32.5042991638184,-91.9821014404297,72,"NA","US","US-LA","Monroe","no","0LS9",,"0LS9",,,
7302,"0MA1","heliport","Massachusetts General Hospital Heliport",42.3637008666992,-71.0689010620117,214,"NA","US","US-MA","Boston","no","0MA1",,"0MA1",,,
7303,"0MA2","heliport","Healthalliance Hospital-Leominster Heliport",42.540901184082,-71.7628021240234,450,"NA","US","US-MA","Leominster","no","0MA2",,"0MA2",,,
7304,"0MA3","heliport","Reh Heliport",41.7873992919922,-71.2317962646484,100,"NA","US","US-MA","Rehoboth","no","0MA3",,"0MA3",,,
7305,"0MA4","heliport","Boston Medical Center Hospital Heliport",42.3335990905762,-71.0717010498047,19,"NA","US","US-MA","Boston","no","0MA4",,"0MA4",,,
7306,"0MA5","heliport","Brockton Usar Center Heliport",42.0559005737305,-71.0559005737305,85,"NA","US","US-MA","Brockton","no","0MA5",,"0MA5",,,
7307,"0MA6","heliport","Wbz Heliport",42.3651008605957,-71.1325988769531,9,"NA","US","US-MA","Boston","no","0MA6",,"0MA6",,,
7308,"0MA8","heliport","Textron/Everett Heliport",42.4044990539551,-71.0706024169922,40,"NA","US","US-MA","Everett","no","0MA8",,"0MA8",,,
7309,"0MA9","heliport","Lleia Kyle O'Meara Heliport",42.503101348877,-71.9084014892578,1230,"NA","US","US-MA","Westminster","no","0MA9",,"0MA9",,,
7310,"0MD0","heliport","Baltimore Washington Medical Center Heliport",39.1375999451,-76.623298645,77,"NA","US","US-MD","Glen Burnie","no","0MD0",,"0MD0",,,
7311,"0MD1","small_airport","Taylor Field",39.1873016357422,-75.7927017211914,75,"NA","US","US-MD","Sudlersville","no","0MD1",,"0MD1",,,
7312,"0MD2","small_airport","Squier Landing Airport",38.287899017334,-76.8675003051758,16,"NA","US","US-MD","Cobb Island","no","0MD2",,"0MD2",,,
7313,"0MD3","heliport","The Johns Hopkins Hospital Heliport",39.2972984313965,-76.5932998657227,260,"NA","US","US-MD","Baltimore","no","0MD3",,"0MD3",,,
7314,"0MD4","small_airport","Pond View Private Airport",39.2667999267578,-76.1872024536133,47,"NA","US","US-MD","Chestertown","no","0MD4",,"0MD4",,,
7315,"0MD5","heliport","Greater Laurel Beltsville Hospital Heliport",39.0876007080078,-76.8815994262695,285,"NA","US","US-MD","Laurel","no","0MD5",,"0MD5",,,
7316,"0MD6","small_airport","Walters Airport",39.3811988830566,-77.1057968139648,750,"NA","US","US-MD","Mount Airy","no","0MD6",,"0MD6",,,
7317,"0MD7","heliport","The Aspen Institute Heliport",38.9093017578125,-76.1196975708008,20,"NA","US","US-MD","Queenstown","no","0MD7",,"0MD7",,,
7318,"0MD8","heliport","Security Ford Heliport",39.2458992004395,-76.6761016845703,30,"NA","US","US-MD","Arbutus","no","0MD8",,"0MD8",,,
7319,"0MD9","heliport","Calvert Memorial Hospital Heliport",38.5610008239746,-76.5966033935547,143,"NA","US","US-MD","Prince Frederick","no","0MD9",,"0MD9",,,
45455,"0ME4","small_airport","Peasley Field",44.742469,-68.474403,271,"NA","US","US-ME","Otis","no","0ME4",,"0ME4",,,
7320,"0MI0","heliport","Sumner Heliport",42.9700012207031,-85.665901184082,657,"NA","US","US-MI","Grand Rapids","no","0MI0",,"0MI0",,,
7321,"0MI1","small_airport","Sugar Springs Airport",44.1403007507324,-84.4375,940,"NA","US","US-MI","Gladwin","no","0MI1",,"0MI1",,,
7322,"0MI2","small_airport","Stier Airstrip",44.5222015380859,-83.6832962036133,850,"NA","US","US-MI","Glennie","no","0MI2",,"0MI2",,,
7323,"0MI3","small_airport","Kelleys Airport",44.6333999633789,-84.4833984375,1000,"NA","US","US-MI","Grayling","no","0MI3",,"0MI3",,,
7324,"0MI4","small_airport","Lesterson Field",46.2701988220215,-87.3864974975586,1120,"NA","US","US-MI","Gwinn","no","0MI4",,"0MI4",,,
7325,"0MI6","small_airport","Young's Airport",46.3875007629395,-85.1839981079102,800,"NA","US","US-MI","Hulbert","no","0MI6",,"0MI6",,,
7326,"0MI7","heliport","Four Star Heliport",42.043098449707,-83.3593978881836,603,"NA","US","US-MI","Carleton","no","0MI7",,"0MI7",,,
7327,"0MI8","small_airport","Twin Lakes Airport",44.9000015258789,-84.3000030517578,1275,"NA","US","US-MI","Lewiston","no","0MI8",,"0MI8",,,
7328,"0MI9","heliport","Henry Ford Hospital Heliport",42.3675003051758,-83.0843963623047,633,"NA","US","US-MI","Detroit","no","0MI9",,"0MI9",,,
7329,"0MN0","seaplane_base","Winner's Landing Seaplane Base",44.7969017028809,-92.9841003417969,690,"NA","US","US-MN","St Paul Park","no","0MN0",,"0MN0",,,
7330,"0MN1","small_airport","Brinkman Airport",44.2625007629,-94.0697021484,1020,"NA","US","US-MN","St. Peter","no","0MN1",,"0MN1",,,
7331,"0MN2","seaplane_base","Grindstone Lake Seaplane Base",46.13330078125,-93.0029983520508,1025,"NA","US","US-MN","Sandstone","no","0MN2",,"0MN2",,,
7332,"0MN3","seaplane_base","Lower Hay Lake Seaplane Base",46.6777992248535,-94.2925033569336,1230,"NA","US","US-MN","Jenkins","no","0MN3",,"0MN3",,,
7333,"0MN4","seaplane_base","Paul's Seaplane Base",46.4771995544434,-94.3031005859375,1200,"NA","US","US-MN","Nisswa","no","0MN4",,"0MN4",,,
7334,"0MN5","small_airport","Pankratz Airport",44.307201385498,-94.9169006347656,1033,"NA","US","US-MN","Springfield","no","0MN5",,"0MN5",,,
7335,"0MN6","small_airport","Matson Field",43.6622009277344,-92.404296875,1365,"NA","US","US-MN","Spring Valley","no","0MN6",,"0MN6",,,
7336,"0MN7","heliport","Ely Bloomenson Community Hospital Heliport",47.8991012573242,-91.8730010986328,1450,"NA","US","US-MN","Ely","no","0MN7",,"0MN7",,,
7337,"0MN8","small_airport","Keller Airport",45.135799407959,-92.8593978881836,990,"NA","US","US-MN","Stillwater","no","0MN8",,"0MN8",,,
7338,"0MN9","heliport","Triple H Heliport",45.3133010864258,-93.7175979614258,980,"NA","US","US-MN","Big Lake","no","0MN9",,"0MN9",,,
7339,"0MO0","small_airport","Ferros Ranch-Aero Airport",38.4103012084961,-93.8501968383789,775,"NA","US","US-MO","Clinton","no","0MO0",,"0MO0",,,
7340,"0MO1","small_airport","Flying G Airport",38.5444984436035,-94.0947036743164,920,"NA","US","US-MO","Creighton","no","0MO1",,"0MO1",,,
7341,"0MO2","small_airport","Short-N-Ruff Airport",37.7867012023926,-90.7800979614258,950,"NA","US","US-MO","Caledonia","no","0MO2",,"0MO2",,,
7342,"0MO3","small_airport","Arvin Ranch Airport",38.440299987793,-94.5932998657227,1000,"NA","US","US-MO","Drexel","no","0MO3",,"0MO3",,,
7343,"0MO4","heliport","Bert Walter Berkowitz Heliport",39.0853004455566,-94.5737991333008,890,"NA","US","US-MO","Kansas City","no","0MO4",,"0MO4",,,
7344,"0MO5","small_airport","Joe D Lewis Airport",40.1333999633789,-92.1001968383789,780,"NA","US","US-MO","Edina","no","0MO5",,"0MO5",,,
7345,"0MO6","small_airport","Hall Airport",40.11669921875,-92.2668991088867,850,"NA","US","US-MO","Edina","no","0MO6",,"0MO6",,,
7346,"0MO7","heliport","St Joseph Hospital West Heliport",38.8032989501953,-90.7762985229492,531,"NA","US","US-MO","Lake Saint Louis","no","0MO7",,"0MO7",,,
7347,"0MO8","small_airport","Sloan's Airport",39.1405982971191,-90.7368011474609,437,"NA","US","US-MO","Elsberry","no","0MO8",,"0MO8",,,
7348,"0MO9","heliport","Emerson Heliport",38.7294998168945,-90.2783966064453,575,"NA","US","US-MO","Ferguson","no","0MO9",,"0MO9",,,
7349,"0MS0","small_airport","Topton Air Estates Airport",32.4749984741211,-88.61669921875,453,"NA","US","US-MS","Meridian","no","0MS0",,"0MS0",,,
7350,"0MS1","small_airport","Franklin Field",31.425199508667,-90.9029006958008,200,"NA","US","US-MS","Meadville","no","0MS1",,"0MS1",,,
7351,"0MS2","small_airport","Morgan Field",31.5417995452881,-89.3917007446289,300,"NA","US","US-MS","Seminary","no","0MS2",,"0MS2",,,
7352,"0MS3","heliport","Baptist Memorial Hospital-North Ms Heliport",34.3478012084961,-89.5189971923828,430,"NA","US","US-MS","Oxford","no","0MS3",,"0MS3",,,
7353,"0MS4","heliport","Sheriff's Courthouse Heliport",30.3759994506836,-89.0861968994141,50,"NA","US","US-MS","Gulfport","no","0MS4",,"0MS4",,,
7354,"0MS5","small_airport","Lewis Air Service Airport",33.3917999267578,-90.9168014526367,120,"NA","US","US-MS","Leland","no","0MS5",,"0MS5",,,
7355,"0MS6","heliport","Levert Heliport",30.3013000488281,-89.2344970703125,25,"NA","US","US-MS","Pass Christian","no","0MS6",,"0MS6",,,
7356,"0MS7","small_airport","Hale Field",34.342601776123,-89.1430969238281,346,"NA","US","US-MS","Pontotoc","no","0MS7",,"0MS7",,,
7357,"0MS8","small_airport","Catfish Point Airport",33.6992988586426,-91.1651000976562,154,"NA","US","US-MS","Benoit","no","0MS8",,"0MS8",,,
7358,"0MS9","small_airport","Shenandoah Valley Farms Airport",33.8007011413574,-89.0272979736328,300,"NA","US","US-MS","Houston","no","0MS9",,"0MS9",,,
7359,"0MT1","small_airport","Williams Field",47.497501373291,-112.390998840332,4070,"NA","US","US-MT","Augusta","no","0MT1",,"0MT1",,,
7360,"0MT2","heliport","Big Sandy Medical Center Heliport",48.1796989440918,-110.109001159668,2750,"NA","US","US-MT","Big Sandy","no","0MT2",,"0MT2",,,
7361,"0MT3","heliport","Stock Farm Heliport",46.2508010864258,-114.067001342773,3920,"NA","US","US-MT","Hamilton","no","0MT3",,"0MT3",,,
7362,"0MT4","small_airport","Kimp Airport",46.2785987854004,-114.140998840332,3510,"NA","US","US-MT","Hamilton","no","0MT4",,"0MT4",,,
7363,"0MT5","small_airport","Cottonwood Airport",45.6342010498047,-108.848999023438,3350,"NA","US","US-MT","Laurel","no","0MT5",,"0MT5",,,
7364,"0MT6","small_airport","Hanson Airport",48.040599822998,-114.679000854492,3900,"NA","US","US-MT","Marion","no","0MT6",,"0MT6",,,
7365,"0MT7","small_airport","Pinehurst Ranch Airport",47.6608009338379,-115.403999328613,2460,"NA","US","US-MT","Thompson Falls","no","0MT7",,"0MT7",,,
7366,"0MT8","heliport","Glacier Heli Tours Heliport",48.4866981506348,-113.998001098633,3300,"NA","US","US-MT","West Glacier","no","0MT8",,"0MT8",,,
7367,"0MT9","small_airport","Lone Hawk Airport",48.4832992553711,-114.49299621582,3284,"NA","US","US-MT","White Fish","no","0MT9",,"0MT9",,,
7368,"0MU0","small_airport","Eagle Field",37.2346992492676,-91.0935974121094,784,"NA","US","US-MO","Ellington","no","0MU0",,"0MU0",,,
7369,"0MU1","small_airport","Sunderland Airport",37.2467002868652,-94.1738967895508,1027,"NA","US","US-MO","Avilla","no","0MU1",,"0MU1",,,
7370,"0MU2","heliport","Christian Hospital Northeast Heliport",38.7745018005371,-90.2389984130859,520,"NA","US","US-MO","Florissant","no","0MU2",,"0MU2",,,
7371,"0MU3","heliport","Hannibal Regional Hospital Heliport",39.7112007141113,-91.4506988525391,744,"NA","US","US-MO","Hannibal","no","0MU3",,"0MU3",,,
7372,"0MU4","small_airport","Slaughter Airport",39.6161003112793,-92.8668975830078,800,"NA","US","US-MO","Marceline","no","0MU4",,"0MU4",,,
7373,"0MU5","heliport","Holden Heliport",38.7196998596191,-93.9944000244141,865,"NA","US","US-MO","Holden","no","0MU5",,"0MU5",,,
7374,"0MU6","heliport","Bradbury-Rolf Memorial Heliport",39.073299407959,-93.7359008789062,815,"NA","US","US-MO","Higginsville","no","0MU6",,"0MU6",,,
7375,"0MU7","small_airport","Lambs Field",38.875,-94.1397018432617,1070,"NA","US","US-MO","Lone Jack","no","0MU7",,"0MU7",,,
7376,"0MU8","small_airport","Prince STOLport",37.4387016296387,-89.7590026855469,582,"NA","US","US-MO","Millersville","no","0MU8",,"0MU8",,,
7377,"0MY0","heliport","Kenyon Heliport",44.3339004516602,-92.9432983398438,1500,"NA","US","US-MN","Kenyon","no","0MY0",,"0MY0",,,
7378,"0MY1","heliport","Bozeman Deaconess Hospital Heliport",45.6699981689453,-111.018997192383,4925,"NA","US","US-MT","Bozeman","no","0MY1",,"0MY1",,,
7379,"0N0","small_airport","Roosterville Airport",39.2910995483398,-94.4421997070312,1004,"NA","US","US-MO","Liberty","no","0N0",,"0N0",,,
7380,"0N4","small_airport","Chandelle Estates Airport",39.2023010253906,-75.4854965209961,22,"NA","US","US-DE","Dover","no","0N4",,"0N4",,,
7381,"0N5","heliport","Deldot Helistop",39.149600982666,-75.5048980712891,30,"NA","US","US-DE","Dover","no","0N5",,"0N5",,,
7382,"0N6","small_airport","Henderson Aviation Airport",39.0125999450684,-75.5335006713867,50,"NA","US","US-DE","Felton","no","0N6",,"0N6",,,
7383,"0NA1","small_airport","Goerger Airport",46.2454986572266,-97.03759765625,1045,"NA","US","US-ND","Barney","no","0NA1",,"0NA1",,,
7384,"0NA5","small_airport","Sorlie Airport",48.0010986328125,-99.5628967285156,1580,"NA","US","US-ND","Maddock","no","0NA5",,"0NA5",,,
7385,"0NA9","small_airport","Boyd's Turf Airport",46.75,-103.801002502441,2750,"NA","US","US-ND","Golva","no","0NA9",,"0NA9",,,
7386,"0NC0","heliport","Wayne Memorial Hospital Inc. Heliport",35.3987998962402,-77.9496994018555,106,"NA","US","US-NC","Goldsboro","no","0NC0",,"0NC0",,,
7387,"0NC1","small_airport","Bearwallow Farm Airport",35.4570999145508,-82.3753967285156,3608,"NA","US","US-NC","Hendersonville","no","0NC1",,"0NC1",,,
7388,"0NC2","heliport","Moore Regional Hospital Heliport",35.2048988342285,-79.4567031860352,460,"NA","US","US-NC","Pinehurst","no","0NC2",,"0NC2",,,
7389,"0NC3","heliport","Washington County Hospital Heliport",35.8751983642578,-76.6996994018555,19,"NA","US","US-NC","Plymouth","no","0NC3",,"0NC3",,,
7390,"0NC4","heliport","Wake Medical Center Heliport",35.7868003845215,-78.5858001708984,245,"NA","US","US-NC","Raleigh","no","0NC4",,"0NC4",,,
7391,"0NC5","heliport","Nash General Hospital Heliport",35.9188995361328,-77.7891998291016,156,"NA","US","US-NC","Rocky Mount","no","0NC5",,"0NC5",,,
7392,"0NC6","heliport","Our Community Hospital Heliport",36.1313018798828,-77.4188995361328,113,"NA","US","US-NC","Scotland Neck","no","0NC6",,"0NC6",,,
7393,"0NC7","small_airport","Lindsay Airport",36.3572006225586,-79.9974975585938,700,"NA","US","US-NC","Madison","no","0NC7",,"0NC7",,,
7394,"0NC8","small_airport","Double Creek Ranch Airport",35.7556991577148,-80.7352981567383,830,"NA","US","US-NC","Cleveland","no","0NC8",,"0NC8",,,
7395,"0NC9","heliport","Maria Parham Hospital Heliport",36.3306999206543,-78.4496994018555,465,"NA","US","US-NC","Henderson","no","0NC9",,"0NC9",,,
7396,"0ND0","small_airport","Gilbertson Field",47.92919921875,-99.4003982543945,1550,"NA","US","US-ND","Flora","no","0ND0",,"0ND0",,,
7397,"0ND6","small_airport","Schumacher Strip",46.0550003051758,-99.9170989990234,2020,"NA","US","US-ND","Hague","no","0ND6",,"0ND6",,,
7398,"0ND7","small_airport","Saville Private Airport",46.4653015136719,-100.105003356934,1961,"NA","US","US-ND","Hazelton","no","0ND7",,"0ND7",,,
7399,"0NE0","small_airport","Merrihew Airport",41.8499984741211,-101.949996948242,3815,"NA","US","US-NE","Ashby","no","0NE0",,"0NE0",,,
7400,"0NE1","small_airport","Runner Landing Area Airport",42.4071998596191,-101.931999206543,3760,"NA","US","US-NE","Ashby","no","0NE1",,"0NE1",,,
7401,"0NE2","small_airport","Merry Airport",41.8666000366211,-101.916999816895,3791,"NA","US","US-NE","Ashby","no","0NE2",,"0NE2",,,
7402,"0NE3","heliport","Syracuse Hospital Heliport",40.6671981811523,-96.1864013671875,1120,"NA","US","US-NE","Syracuse","no","0NE3",,"0NE3",,,
7403,"0NE4","heliport","Franklin County Memorial Hospital Heliport",40.0971984863281,-98.9504013061523,1950,"NA","US","US-NE","Franklin","no","0NE4",,"0NE4",,,
7404,"0NE5","small_airport","Newman Airport",41.0210990905762,-102.017997741699,3525,"NA","US","US-NE","Big Springs","no","0NE5",,"0NE5",,,
7405,"0NE6","small_airport","Frager Field",40.4333000183105,-98.0706024169922,1765,"NA","US","US-NE","Fairfield","no","0NE6",,"0NE6",,,
7406,"0NJ0","heliport","Atlantic City Medical Center Heliport",39.3589702498,-74.4346717,82,"NA","US","US-NJ","Atlantic City","no","0NJ0",,"0NJ0",,,
7407,"0NJ1","heliport","Berkeley Township Police Heliport",39.907299041748,-74.2349014282227,54,"NA","US","US-NJ","Bayville","no","0NJ1",,"0NJ1",,,
7408,"0NJ2","heliport","Ballymere Heliport",40.7528991699219,-74.4399032592773,280,"NA","US","US-NJ","Morristown","no","0NJ2",,"0NJ2",,,
7409,"0NJ3","heliport","Mount Holly Heliport",39.9668006896973,-74.7995986938477,45,"NA","US","US-NJ","Mount Holly","no","0NJ3",,"0NJ3",,,
7410,"0NJ4","heliport","Weichert Headquarters Heliport",40.9407005310059,-74.4615020751953,103,"NA","US","US-NJ","Morris Plains","no","0NJ4",,"0NJ4",,,
7411,"0NJ5","small_airport","Fla-Net Airport",40.8858985900879,-74.7057037353516,1040,"NA","US","US-NJ","Netcong","no","0NJ5",,"0NJ5",,,
7412,"0NJ6","small_airport","Dix Field",39.3167991638184,-74.6328964233398,8,"NA","US","US-NJ","Linwood","no","0NJ6",,"0NJ6",,,
7413,"0NJ7","heliport","Essex Generating Station Heliport",40.7378005981445,-74.118896484375,8,"NA","US","US-NJ","Newark","no","0NJ7",,"0NJ7",,,
7414,"0NJ8","heliport","Port Newark Helistop",40.7023010253906,-74.1507034301758,10,"NA","US","US-NJ","Newark","no","0NJ8",,"0NJ8",,,
7415,"0NJ9","heliport","Jersey Tpke New Brunswick Helistop",40.4772987365723,-74.4078979492188,70,"NA","US","US-NJ","New Brunswick","no","0NJ9",,"0NJ9",,,
7416,"0NK0","small_airport","Berdick Field",42.3339996337891,-78.790901184082,1690,"NA","US","US-NY","Cattaraugus","no","0NK0",,"0NK0",,,
7417,"0NK1","small_airport","Spring Brook Airport",43.3616981506348,-76.2201995849609,450,"NA","US","US-NY","Central Square","no","0NK1",,"0NK1",,,
7418,"0NK2","small_airport","Westwind Farm Airport",42.9833984375,-74.0161972045898,800,"NA","US","US-NY","Charlton","no","0NK2",,"0NK2",,,
7419,"0NK3","small_airport","Seven Gullies Airport",42.6958999633789,-77.7921981811523,600,"NA","US","US-NY","Groveland","no","0NK3",,"0NK3",,,
7420,"0NK4","heliport","Medical Center Heliport",40.7258987426758,-73.5537033081055,80,"NA","US","US-NY","Hempstead","no","0NK4",,"0NK4",,,
7421,"0NK5","heliport","Mid-Hudson Helicopter Service Heliport",41.606201171875,-73.8275985717773,270,"NA","US","US-NY","Hopewell Junction","no","0NK5",,"0NK5",,,
7422,"0NK6","small_airport","Lapeer Flyer Airport",42.4384002685547,-76.0887985229492,1280,"NA","US","US-NY","Marathon","no","0NK6",,"0NK6",,,
7423,"0NK7","heliport","Ibm King St Heliport",41.1025009155273,-73.7260971069336,470,"NA","US","US-NY","Armonk","no","0NK7",,"0NK7",,,
7424,"0NK8","small_airport","Rocky Reef Farm Airport",41.9208984375,-73.6704025268555,450,"NA","US","US-NY","Attlebury","no","0NK8",,"0NK8",,,
7425,"0NK9","small_airport","Lakeview Airport",43.0102996826172,-75.8268966674805,1050,"NA","US","US-NY","Chittenango","no","0NK9",,"0NK9",,,
7426,"0NM0","small_airport","Columbus Municipal Airport",31.8236999511719,-107.626998901367,4024,"NA","US","US-NM","Columbus","no","0NM0",,"0NM0",,,
7427,"0NM7","small_airport","Negrito Airstrip",33.5209007263184,-108.542999267578,8143,"NA","US","US-NM","Reserve","no","0NM7",,"0NM7",,,
7428,"0NV1","heliport","Summerlin Medical Center Heliport",36.1935997009277,-115.301002502441,2745,"NA","US","US-NV","Las Vegas","no","0NV1",,"0NV1",,,
7429,"0NY0","small_airport","Bennetts Airport",43.7000999450684,-73.9829025268555,1040,"NA","US","US-NY","North Creek","no","0NY0",,"0NY0",,,
7430,"0NY1","small_airport","Russell Field",43.1391983032227,-73.6531982421875,260,"NA","US","US-NY","Northumberland","no","0NY1",,"0NY1",,,
7431,"0NY3","small_airport","Kermizian Airport",43.3139991760254,-74.9320983886719,1440,"NA","US","US-NY","Ohio","no","0NY3",,"0NY3",,,
7432,"0NY5","heliport","State Police Troop D Heliport",43.0942001342773,-75.6495971679688,507,"NA","US","US-NY","Oneida","no","0NY5",,"0NY5",,,
7433,"0NY6","heliport","New York State Police Heliport",42.9283981323242,-76.6155014038086,600,"NA","US","US-NY","Auburn","no","0NY6",,"0NY6",,,
7434,"0NY7","small_airport","Murphys Landing Strip",43.0376014709473,-74.1843032836914,940,"NA","US","US-NY","Perth","no","0NY7",,"0NY7",,,
7435,"0NY8","small_airport","Wenskoski Field",42.9972991943359,-74.2453994750977,800,"NA","US","US-NY","Perth","no","0NY8",,"0NY8",,,
